payment_id,order_id,payment_date,payment_method,payment_status,amount,gateway,transaction_ref
PAY-9D9A7966,ORD-C416B0F3,2023-12-10 23:54:45,credit_card,SUCCESS,11625.06,Braintree,TXN-C07B20AE200EB505
PAY-DD8DC5BB,ORD-6A31BD71,2023-07-08 15:18:01,debit_card,SUCCESS,9342.04,PayPal,TXN-AC77A75D958802F7
PAY-FD9C74DB,ORD-E5C1F132,2023-01-11 17:53:27,credit_card,SUCCESS,6222.66,Stripe,TXN-0B8983CEB5EA50DC
PAY-0F48B27A,ORD-AC752BBC,2021-02-02 11:33:30,buy_now_pay_later,REFUNDED,22869.88,Square,TXN-0691C37352E029CB
PAY-06D5D972,ORD-7AE6A896,2023-03-12 04:27:28,bank_transfer,SUCCESS,2885.17,Adyen,TXN-86F7458DCAA41644
PAY-917F396C,ORD-3905BC6A,2023-07-13 02:41:30,credit_card,SUCCESS,5887.7,Square,TXN-9F648F4944AC9A15
PAY-4EE4F603,ORD-1562EDB3,2023-05-03 03:58:49,bank_transfer,SUCCESS,2443.93,Braintree,TXN-1B28DC128DB74879
PAY-F42DF696,ORD-86899EE7,2021-02-05 19:51:04,bank_transfer,SUCCESS,11630.47,Stripe,TXN-8219C8F9BBA105B8
PAY-34C0DB62,ORD-E8173A46,2024-06-21 15:08:20,credit_card,SUCCESS,2968.56,Braintree,TXN-FADCA63AAF0A4CC6
PAY-9B014F95,ORD-5BD53377,2022-05-09 16:57:50,credit_card,SUCCESS,10135.98,PayPal,TXN-047057BDFB4DD328
PAY-0B93D580,ORD-D89493D1,2021-05-01 12:47:58,buy_now_pay_later,REFUNDED,15685.24,Adyen,TXN-AB90811511EE8D1A
PAY-8584A920,ORD-DFD6BA39,2023-03-02 00:09:54,google_pay,SUCCESS,5891.85,Adyen,TXN-B331F67002674C07
PAY-BAECF193,ORD-2C9E2C69,2024-01-29 18:20:22,apple_pay,SUCCESS,11354.36,Braintree,TXN-9850F0E10EA0C723
PAY-D0B20A6D,ORD-48AFB173,2022-02-16 08:13:18,apple_pay,SUCCESS,6608.77,Stripe,TXN-002646B697A8A97C
PAY-5B7B6612,ORD-2F6A4850,2022-07-21 11:20:55,paypal,SUCCESS,11941.66,Stripe,TXN-0CA61D7E4966725A
PAY-8C595EBF,ORD-59E77964,2021-12-23 16:34:30,bank_transfer,SUCCESS,11985.94,Square,TXN-B68D322D66736F24
PAY-74395494,ORD-4901BC02,2023-03-22 15:30:03,debit_card,SUCCESS,9239.62,Stripe,TXN-908E4A05AA4CFEC8
PAY-9D55068A,ORD-94EB347F,2023-02-11 01:08:43,google_pay,SUCCESS,8788.65,Braintree,TXN-AE4528BDC65B7E19
PAY-DD068B2E,ORD-C05513FD,2023-09-21 05:32:54,apple_pay,REFUNDED,3388.04,Adyen,TXN-966FF362EF0FBE50
PAY-6EE57AEE,ORD-4A36BBF4,2021-05-09 05:34:39,credit_card,SUCCESS,132.01,Stripe,TXN-E5B70B0E73331162
PAY-36610416,ORD-B5FA5C4E,2023-02-28 20:08:05,apple_pay,SUCCESS,11014.76,PayPal,TXN-A9752D392C12F44A
PAY-0559CA1C,ORD-48A18C4E,2023-07-14 08:16:27,apple_pay,REFUNDED,18175.42,Adyen,TXN-8BC33E2359F7BCEB
PAY-9FA461DB,ORD-8D9A9562,2024-09-16 16:52:45,bank_transfer,SUCCESS,7176.64,Braintree,TXN-F093395B64C343CF
PAY-31E4C8F6,ORD-5CA19D73,2024-02-26 20:49:04,paypal,SUCCESS,2296.59,Adyen,TXN-A9B997B33EE98456
PAY-07D189E0,ORD-604EB0EC,2022-01-18 09:49:53,apple_pay,REFUNDED,649.74,Braintree,TXN-338B3A4A6ED2A2EA
PAY-360C61D7,ORD-FA55D618,2021-12-14 23:23:34,google_pay,SUCCESS,4814.74,Square,TXN-9893F4734B216452
PAY-60469875,ORD-972C0101,2021-08-26 03:56:25,buy_now_pay_later,SUCCESS,10393.52,Braintree,TXN-399910B1B2BAFE7B
PAY-57262CC7,ORD-54B82423,2023-06-15 17:22:42,bank_transfer,SUCCESS,960.15,Stripe,TXN-1E41B426C0080C5C
PAY-936DE642,ORD-2119D79E,2022-11-26 11:13:38,paypal,SUCCESS,8525.25,Square,TXN-6D34DAED9241245A
PAY-113CCC7C,ORD-C3F34687,2022-01-05 16:13:44,buy_now_pay_later,SUCCESS,10138.0,PayPal,TXN-1FB25D8E1A5830DA
PAY-88D88D72,ORD-20B14FC4,2023-06-17 03:41:27,google_pay,REFUNDED,760.51,Braintree,TXN-089DD73B8D79FC93
PAY-3FB26A67,ORD-39D72F01,2023-11-11 12:21:50,debit_card,SUCCESS,25790.53,PayPal,TXN-3CF966AB25390FE4
PAY-466FE690,ORD-4344AC3C,2023-08-02 02:26:46,paypal,SUCCESS,3264.29,Braintree,TXN-267CE2A873C20757
PAY-AF22EA61,ORD-71C754F5,2021-07-21 04:11:48,paypal,SUCCESS,4823.01,Square,TXN-BDCC06516BE452F1
PAY-F96D1E52,ORD-4E4A5C1C,2022-11-10 11:02:54,apple_pay,SUCCESS,13374.77,Square,TXN-3FC623BFB053B96F
PAY-3921A581,ORD-6D1E4B1E,2022-08-14 09:47:31,bank_transfer,REFUNDED,2863.16,Adyen,TXN-F5E031F595064860
PAY-BD137EBA,ORD-D812E906,2023-03-03 06:54:27,google_pay,SUCCESS,9748.74,Adyen,TXN-C90FB1BFCB988EC9
PAY-0ADE3AE2,ORD-772AD40B,2023-11-12 23:06:24,debit_card,SUCCESS,15988.78,PayPal,TXN-D51AFBFEFE457F91
PAY-D336E428,ORD-C650CAEA,2022-05-21 00:36:03,google_pay,SUCCESS,12789.68,Stripe,TXN-BC89D4116C67C418
PAY-E3018B14,ORD-7779ACAB,2023-08-10 12:35:27,debit_card,SUCCESS,24079.58,Square,TXN-FFEDF620954A286B
PAY-620C382B,ORD-C1822C57,2022-07-03 23:37:13,google_pay,REFUNDED,1686.22,Stripe,TXN-E4A2380E50248032
PAY-849AF607,ORD-D4414FC5,2021-03-03 06:25:10,debit_card,SUCCESS,19326.99,Braintree,TXN-5FBC30D3A49918A4
PAY-6AD8DDE6,ORD-3B185ABC,2024-08-26 19:51:51,debit_card,SUCCESS,12115.45,Adyen,TXN-C5F7187C64A5D1C8
PAY-14478BB3,ORD-CA202320,2021-03-17 05:24:50,google_pay,SUCCESS,7123.1,PayPal,TXN-546B7BC9A9D36B63
PAY-B7F86E5F,ORD-9885C3FF,2022-12-12 06:59:28,google_pay,SUCCESS,7873.46,Stripe,TXN-BB23983E93287589
PAY-ECBCDE42,ORD-ECBDB203,2023-03-03 21:39:42,debit_card,SUCCESS,2656.28,Square,TXN-6432970C40239D0B
PAY-409EED09,ORD-3F93D096,2024-01-03 06:01:10,google_pay,SUCCESS,15765.11,Square,TXN-CC53BFCA6A40C2BB
PAY-978C6BA7,ORD-20E13CA9,2024-01-17 21:07:01,credit_card,SUCCESS,1839.33,Square,TXN-8A0CDD69955183A8
PAY-6673F3E5,ORD-37C01177,2024-01-22 20:57:26,buy_now_pay_later,SUCCESS,21050.72,PayPal,TXN-4BAEF4CF473AA0AB
PAY-1E686238,ORD-B7F50044,2024-09-01 16:27:31,buy_now_pay_later,SUCCESS,15495.58,Braintree,TXN-59C838378A4BD6B5
PAY-959FB335,ORD-B2914E39,2021-07-31 06:33:50,bank_transfer,SUCCESS,5797.87,PayPal,TXN-261F6081DE0A0796
PAY-53DD50EE,ORD-530F397F,2024-07-18 12:09:21,buy_now_pay_later,SUCCESS,10428.92,PayPal,TXN-72659A5984DD5B0B
PAY-69ACECEA,ORD-CD59F041,2022-06-11 14:19:09,debit_card,SUCCESS,16832.88,Square,TXN-71043A2F5A60D4C1
PAY-2F1430F4,ORD-836B3DE0,2023-05-17 04:36:55,debit_card,SUCCESS,4665.6,Stripe,TXN-B61987BDC8BB1BAD
PAY-D7B3D9B3,ORD-874E563D,2024-02-17 07:24:17,credit_card,SUCCESS,314.05,Adyen,TXN-7CDDD49F68A378FB
PAY-A61A034D,ORD-6C715DDB,2023-03-25 08:30:54,apple_pay,REFUNDED,11367.65,Adyen,TXN-A13CB365C8FFF0A7
PAY-099039F4,ORD-71954AC4,2021-12-07 12:22:47,bank_transfer,REFUNDED,11239.45,Stripe,TXN-E66979526B05D3B5
PAY-4C36CA71,ORD-59BE0EFE,2024-09-15 08:37:23,buy_now_pay_later,SUCCESS,16760.37,Square,TXN-CA3F4C811BA9D232
PAY-6637DC07,ORD-056C5502,2022-01-30 14:45:17,google_pay,SUCCESS,10134.23,Adyen,TXN-50DA9EE3A79B3366
PAY-BFA9DF61,ORD-E54D752F,2024-04-16 22:54:52,apple_pay,SUCCESS,11089.97,Adyen,TXN-6BAFC23DE136ED81
PAY-E5A29A72,ORD-CDED3B06,2023-10-10 15:19:44,bank_transfer,SUCCESS,8993.67,Square,TXN-E4B52F73D94A22C3
PAY-41283A85,ORD-6F15E9F9,2022-09-02 23:00:32,debit_card,SUCCESS,16289.15,Stripe,TXN-DAF10C91225B6162
PAY-FE9A01BB,ORD-95DFE4D5,2024-10-21 00:50:58,google_pay,SUCCESS,161.91,Stripe,TXN-BCE13B98E8B6446C
PAY-4B8F4169,ORD-CFDDA9D0,2024-04-04 15:24:21,debit_card,REFUNDED,5983.12,Square,TXN-647A30AC04F9E2F5
PAY-5F71410D,ORD-EAF8FD2D,2024-03-03 18:27:20,debit_card,SUCCESS,5784.93,Square,TXN-89A3681624092B51
PAY-06D4023F,ORD-0F0A9EC2,2022-05-24 18:04:34,google_pay,SUCCESS,9986.84,PayPal,TXN-5C8C253519B7D7FA
PAY-113E30E7,ORD-1682CA3C,2022-01-09 10:01:40,bank_transfer,REFUNDED,2409.95,PayPal,TXN-16F43EB829742B3B
PAY-BAD3BE81,ORD-8343D707,2023-10-26 17:02:28,apple_pay,SUCCESS,8776.8,Square,TXN-FED246DFB5438C12
PAY-124FD53D,ORD-822836F9,2023-11-18 01:45:46,bank_transfer,SUCCESS,9326.96,Stripe,TXN-0B120DAACF2B6EF6
PAY-3AC1A1DB,ORD-EC18F7E1,2023-10-28 14:06:26,google_pay,SUCCESS,3426.73,Adyen,TXN-C94F3CFD8872E009
PAY-D3316E46,ORD-835BB822,2021-01-22 08:42:26,paypal,REFUNDED,1719.5,PayPal,TXN-F6C78F8E40301B4C
PAY-894241E4,ORD-2472136A,2022-07-29 14:22:55,bank_transfer,SUCCESS,6723.03,PayPal,TXN-76AFFB7C49D75FAB
PAY-99E3096A,ORD-8053DB44,2021-04-27 06:29:43,credit_card,REFUNDED,23900.3,Stripe,TXN-3377063FF51865CA
PAY-BD95657A,ORD-83916E22,2021-02-23 19:18:02,google_pay,SUCCESS,8122.5,Stripe,TXN-5656034360F9D05A
PAY-0D493477,ORD-4C02D0E7,2024-10-25 12:23:06,google_pay,SUCCESS,5266.72,Adyen,TXN-60F77A0B08FB18AA
PAY-5EAEEBCD,ORD-593A6980,2024-10-24 23:47:49,bank_transfer,SUCCESS,5746.37,Stripe,TXN-FF949A44FF520628
PAY-F5AB4538,ORD-0DB7DDB0,2021-12-04 12:36:09,buy_now_pay_later,SUCCESS,8324.51,Adyen,TXN-9B7539373563393C
PAY-E68BF0D7,ORD-368C7802,2023-03-02 07:20:28,credit_card,SUCCESS,9509.93,Square,TXN-E45FE4A07C259004
PAY-72543A76,ORD-9E4533BE,2024-03-18 22:54:45,debit_card,SUCCESS,10838.45,PayPal,TXN-1F11A2722C7AF520
PAY-6A7901C1,ORD-DFEFBD93,2022-11-06 07:49:41,google_pay,SUCCESS,7848.11,PayPal,TXN-C00E643C44CB671D
PAY-D363468A,ORD-CCDE82DD,2022-02-07 21:38:50,credit_card,SUCCESS,2901.07,Braintree,TXN-C72C52679E2DEEEC
PAY-CA140711,ORD-F62D8653,2021-01-07 18:55:40,buy_now_pay_later,SUCCESS,624.1,Square,TXN-86E8559E44421F97
PAY-0DD5BBEE,ORD-3C8BABD2,2022-08-23 06:20:12,debit_card,SUCCESS,16775.01,PayPal,TXN-1D8C331FD9AE7CE6
PAY-75C09D50,ORD-C21229F4,2023-04-27 20:48:08,buy_now_pay_later,SUCCESS,3005.35,Adyen,TXN-9C229B3D5877C42A
PAY-F330BA08,ORD-1C024CB6,2023-09-25 21:23:39,credit_card,SUCCESS,3175.06,Adyen,TXN-BFCF5198FAC01F28
PAY-2D971EF8,ORD-3DE4331C,2024-10-05 10:53:18,debit_card,SUCCESS,9110.85,Stripe,TXN-95F52C2B0FE98E3E
PAY-02F5039E,ORD-18AAB38B,2021-01-23 20:54:05,paypal,SUCCESS,6544.17,Square,TXN-5FBB78BAA01B41E7
PAY-66281C39,ORD-59732D93,2022-05-07 22:38:46,buy_now_pay_later,SUCCESS,6559.96,Stripe,TXN-3F2B581D41901EDC
PAY-4AC89097,ORD-828FB47E,2021-07-11 08:27:25,apple_pay,SUCCESS,3664.9,Square,TXN-C1DA7FC6A7CCF505
PAY-7585D300,ORD-1F47AA2D,2021-09-18 19:20:26,paypal,SUCCESS,5224.42,Adyen,TXN-0D77084E9101A3AF
PAY-80633C34,ORD-7AE3DA33,2022-03-07 12:38:56,debit_card,REFUNDED,15628.01,Square,TXN-B1DFF677E3E4B941
PAY-ABC69602,ORD-088405A5,2024-09-06 02:56:47,buy_now_pay_later,SUCCESS,12796.7,Braintree,TXN-6840A2B97023CFE5
PAY-B1ED69D0,ORD-CECB339F,2024-02-18 13:38:38,buy_now_pay_later,SUCCESS,7564.02,Adyen,TXN-C113F74309FBD290
PAY-6E3CF641,ORD-45392ADF,2024-07-06 20:26:12,buy_now_pay_later,SUCCESS,212.82,Square,TXN-3B4D42CF82A32D04
PAY-1FB855B0,ORD-04ECF8F6,2024-09-19 15:26:07,apple_pay,SUCCESS,4185.15,Adyen,TXN-64E029B6E35B892A
PAY-E31D3F3D,ORD-3907CE85,2021-12-19 15:51:09,paypal,SUCCESS,11746.29,Adyen,TXN-75E7C4C7C1147741
PAY-EC83809E,ORD-AFE9ABD4,2021-02-08 11:12:24,bank_transfer,SUCCESS,5838.56,Braintree,TXN-0C5355147838694B
PAY-7563DCA5,ORD-E2088082,2023-06-24 20:10:38,bank_transfer,SUCCESS,4478.74,Braintree,TXN-2C7BE371205DA5BE
PAY-5CDB6054,ORD-8BAC3500,2021-10-12 16:02:34,credit_card,SUCCESS,9352.24,PayPal,TXN-6E4EAEB1A931A1E8
PAY-9FD174ED,ORD-2061BAE2,2024-10-09 08:08:40,debit_card,SUCCESS,433.29,Adyen,TXN-06582B42D219F3FB
PAY-04A6AB2E,ORD-C352AE69,2021-04-27 09:35:10,credit_card,REFUNDED,14439.12,PayPal,TXN-CDF16853579A806C
PAY-5411C133,ORD-C34FB2B1,2022-10-25 02:46:24,paypal,SUCCESS,10308.4,PayPal,TXN-3E79782E8830BE9E
PAY-8893C2F5,ORD-258B37BA,2024-07-06 05:08:08,apple_pay,SUCCESS,5098.05,PayPal,TXN-66F5B56C45A6E3B4
PAY-B53D17D1,ORD-99223C3F,2023-06-29 03:14:48,bank_transfer,SUCCESS,2519.86,PayPal,TXN-2AD003351AB1A600
PAY-536838E0,ORD-F2636A72,2022-03-17 13:15:56,bank_transfer,SUCCESS,8599.8,Stripe,TXN-E9820F38491B81BC
PAY-8C197F72,ORD-B1905588,2021-08-31 14:54:35,paypal,SUCCESS,11151.47,PayPal,TXN-E4A1FAAA37CEE9C7
PAY-268A8D88,ORD-016DD80F,2024-10-30 07:58:30,debit_card,SUCCESS,2480.62,PayPal,TXN-F820A08AF2F5D32D
PAY-F438336F,ORD-261920D0,2024-08-16 18:00:05,credit_card,SUCCESS,7750.95,Square,TXN-CFC836217E3D2815
PAY-D585BAF7,ORD-2E9CAED6,2024-06-20 04:27:55,apple_pay,REFUNDED,3946.79,Square,TXN-F97EFFE0CE85BE31
PAY-7D13828B,ORD-264211A1,2024-12-29 02:42:50,buy_now_pay_later,SUCCESS,271.65,PayPal,TXN-EE892849626374DF
PAY-29503769,ORD-E0D6CFDF,2022-06-24 11:11:53,buy_now_pay_later,SUCCESS,4936.82,Braintree,TXN-7EC379C580629A5F
PAY-522D4052,ORD-044B3164,2024-08-23 11:41:56,buy_now_pay_later,SUCCESS,6784.48,PayPal,TXN-2ED948B4973903EF
PAY-476B1194,ORD-A396311C,2023-11-07 23:32:50,debit_card,SUCCESS,10934.58,PayPal,TXN-AB5B025F5BBEEEDE
PAY-A413C3B8,ORD-05F92A9D,2022-11-28 23:49:56,bank_transfer,SUCCESS,4364.09,Braintree,TXN-E583420EA26A4D8C
PAY-C107264B,ORD-19FACAF0,2021-07-06 12:23:57,google_pay,SUCCESS,13463.24,Braintree,TXN-13D6C893D86C267C
PAY-5E8CBCAD,ORD-2F4CE38F,2021-06-19 05:11:10,credit_card,SUCCESS,14072.37,Square,TXN-8A7F97C6662B062B
PAY-C00172C0,ORD-3D9B5FDF,2023-12-09 22:52:41,bank_transfer,SUCCESS,9483.06,Square,TXN-AA1495A28F44607B
PAY-B6663D46,ORD-9DCCD186,2024-03-13 19:13:42,bank_transfer,SUCCESS,7020.38,Square,TXN-2E72AA1050F03A1E
PAY-C64594A2,ORD-AE1E8D61,2021-02-22 07:10:50,debit_card,SUCCESS,9172.36,Square,TXN-EDF2D156D26CCADE
PAY-90D43842,ORD-BD1A86F0,2021-07-20 04:35:40,apple_pay,SUCCESS,18214.19,PayPal,TXN-B66E941CAA2461FF
PAY-7C8CD734,ORD-A1DAD965,2022-09-27 15:18:47,buy_now_pay_later,SUCCESS,4878.17,PayPal,TXN-07C7437E1A7D9EBF
PAY-6F22B701,ORD-1973B6D5,2022-04-10 10:26:56,buy_now_pay_later,SUCCESS,4481.66,Stripe,TXN-D70C463297B83268
PAY-B4D14677,ORD-D9024143,2021-10-15 13:43:03,bank_transfer,SUCCESS,7945.54,PayPal,TXN-48882482E8D1C3E0
PAY-FC4F0420,ORD-CE821F5D,2023-11-11 11:57:15,apple_pay,SUCCESS,2355.05,Braintree,TXN-9C52A50D8E50316B
PAY-F39E1CB3,ORD-6B3FFAB0,2023-11-15 00:43:16,google_pay,SUCCESS,9317.78,Stripe,TXN-9C64660C532433E7
PAY-342B3F3B,ORD-9EC24947,2023-06-27 13:35:59,google_pay,SUCCESS,2812.61,PayPal,TXN-6446306E3F690893
PAY-C6D50345,ORD-B99CBEF5,2021-11-22 01:10:11,bank_transfer,SUCCESS,3423.92,Adyen,TXN-7B370243053A9B41
PAY-55FFA76B,ORD-D27C1200,2022-12-01 17:29:52,paypal,REFUNDED,9278.94,Square,TXN-1A89907AE029C0A7
PAY-01EAFE9F,ORD-A101FE24,2021-08-06 14:43:59,paypal,SUCCESS,22795.97,Stripe,TXN-F538C08A7D93BC4C
PAY-446E715C,ORD-CBA1D310,2023-03-18 23:31:34,google_pay,SUCCESS,4174.7,Adyen,TXN-8C064D41C3989CCC
PAY-F463F44E,ORD-96ED192D,2021-11-25 11:42:30,buy_now_pay_later,SUCCESS,8247.6,Adyen,TXN-2D79F31F322D3F3A
PAY-E38EC2E6,ORD-772F5DA9,2021-02-06 12:20:05,buy_now_pay_later,SUCCESS,2801.84,Braintree,TXN-6035AD9F73EEE62F
PAY-49E37383,ORD-D55CEE7A,2023-04-24 22:46:41,apple_pay,SUCCESS,11239.21,Adyen,TXN-7735A7B00D122D12
PAY-F378D00D,ORD-DDDEA5B3,2023-12-02 22:29:53,debit_card,SUCCESS,10098.33,Adyen,TXN-72B4275E6A5C1588
PAY-B064803F,ORD-7C4FF9A0,2024-10-14 20:43:15,paypal,SUCCESS,5646.49,Stripe,TXN-8C10E3F040CA31BF
PAY-9CD1CB61,ORD-9DF328BE,2022-06-07 11:43:24,google_pay,SUCCESS,12221.19,PayPal,TXN-973CED9514D8492B
PAY-71D37627,ORD-167799B4,2023-07-31 06:07:21,debit_card,SUCCESS,14233.54,Stripe,TXN-23EDCDFCE3D360BA
PAY-8B476F30,ORD-5BF55AF2,2022-11-06 00:08:32,buy_now_pay_later,SUCCESS,582.24,Braintree,TXN-CF74D0F35F7C5661
PAY-4455B8FE,ORD-3FB46945,2021-01-15 13:58:10,debit_card,REFUNDED,12623.15,PayPal,TXN-96799132F521C0C8
PAY-228B36F3,ORD-DF7D987E,2021-09-05 00:03:48,buy_now_pay_later,SUCCESS,4079.57,Adyen,TXN-0391505A7350725E
PAY-59F0E7F7,ORD-5EAAF3D6,2022-12-04 06:33:42,apple_pay,SUCCESS,12534.25,Square,TXN-E3EFC5A297E5B537
PAY-AC473909,ORD-E2E32506,2022-11-07 09:21:41,debit_card,SUCCESS,1722.51,Adyen,TXN-C740AED71F856479
PAY-FA3D13DF,ORD-78959D03,2021-08-19 16:20:23,paypal,SUCCESS,18838.12,Stripe,TXN-005882CF07CF50E4
PAY-89EBDC95,ORD-D379872F,2022-11-30 01:03:44,paypal,SUCCESS,12874.28,Square,TXN-256F76AD17D9573F
PAY-4D118812,ORD-5CC7A84C,2023-09-12 15:38:52,apple_pay,SUCCESS,9391.27,Square,TXN-BB12CC0A77A21766
PAY-772315A1,ORD-516CB53C,2021-07-08 18:38:05,buy_now_pay_later,REFUNDED,3580.64,Braintree,TXN-DEEE5974FFDCA703
PAY-DC0941AC,ORD-E2D7A045,2024-06-06 02:59:47,buy_now_pay_later,SUCCESS,591.96,PayPal,TXN-9F5B5D540E74D703
PAY-D586B039,ORD-564E62DE,2023-09-25 04:57:42,debit_card,SUCCESS,13415.82,Braintree,TXN-417D16DE899BBD49
PAY-F492CC0B,ORD-EE4B8BE6,2024-04-08 20:12:36,debit_card,SUCCESS,2377.61,Stripe,TXN-4AD03A1869FBFE02
PAY-6E8549E3,ORD-075AA4E4,2022-10-31 17:56:49,apple_pay,SUCCESS,8874.34,Stripe,TXN-4281F39EFF0C953A
PAY-BA1647AF,ORD-FECF172B,2021-06-12 14:43:58,paypal,SUCCESS,9936.26,Braintree,TXN-53ACA2AA451B7EAD
PAY-DD1BA9D5,ORD-566F918E,2022-02-01 07:52:07,debit_card,SUCCESS,517.99,Braintree,TXN-4E52A2959A7FDCE6
PAY-AF276799,ORD-9F5CA9F1,2024-09-07 04:28:13,bank_transfer,SUCCESS,662.22,Square,TXN-0C8D27836D26CE60
PAY-013CD352,ORD-4F83D427,2023-12-28 12:28:59,debit_card,SUCCESS,10027.07,Stripe,TXN-A7D960B848FDEAAF
PAY-E13E7E22,ORD-FFEBCCFA,2021-09-08 22:32:21,bank_transfer,SUCCESS,13974.88,Stripe,TXN-CC931A51C4F8367E
PAY-0E7C5FE4,ORD-0C1A8C91,2023-02-03 03:01:57,google_pay,SUCCESS,127.36,Stripe,TXN-4FD9E5899051B63C
PAY-487B29EA,ORD-56BCE8A6,2021-04-08 03:31:06,buy_now_pay_later,REFUNDED,18388.51,Stripe,TXN-447FD00FA7DF71EB
PAY-0018E734,ORD-1A2FAA03,2022-07-12 03:02:03,debit_card,SUCCESS,8357.6,Stripe,TXN-C060F0AD65E95EA4
PAY-ACEA843A,ORD-DA2C2797,2024-09-22 02:56:13,apple_pay,REFUNDED,7067.44,Adyen,TXN-866D01F7777D81A3
PAY-894A35DE,ORD-D673D12D,2022-02-18 18:26:15,debit_card,SUCCESS,8953.78,PayPal,TXN-ADC20BA0A765CCD0
PAY-9E9A585F,ORD-B91074D2,2024-07-28 01:09:28,debit_card,SUCCESS,6776.71,Adyen,TXN-1417AD9FF528FDDB
PAY-2335AFC5,ORD-2AF753EA,2021-09-22 06:54:03,google_pay,REFUNDED,2263.08,Stripe,TXN-AF91EA84985672F4
PAY-87C5ED49,ORD-D78AD4F5,2023-08-27 15:59:16,paypal,SUCCESS,1446.47,Braintree,TXN-78FE447EBECEA86F
PAY-D3D2F8DD,ORD-F27908E9,2021-01-02 01:04:40,credit_card,SUCCESS,580.41,Stripe,TXN-55B94C0FEC7F71D0
PAY-B659D9E5,ORD-BEC99C32,2022-10-10 10:16:38,bank_transfer,REFUNDED,1072.89,Adyen,TXN-A0F0319558891F3E
PAY-7C012F01,ORD-22C02644,2021-10-18 14:23:48,bank_transfer,SUCCESS,3230.69,PayPal,TXN-8929DC6EF52F6519
PAY-E560375F,ORD-83F0559F,2023-12-22 15:34:42,paypal,SUCCESS,4721.93,Stripe,TXN-C1889151C0B3B80B
PAY-88846F4F,ORD-38B3FF90,2022-06-19 06:33:47,credit_card,SUCCESS,15583.74,Adyen,TXN-21ACDB67D53C7C4F
PAY-B6D0E81E,ORD-3D9818F8,2023-08-29 12:28:43,credit_card,SUCCESS,7484.4,Square,TXN-8244369A62BA7CCC
PAY-4E695612,ORD-366B0994,2022-04-26 17:27:07,debit_card,SUCCESS,17861.71,Square,TXN-80EAF4AA580B01A6
PAY-E1EECD5F,ORD-B5DF9DD7,2021-11-01 03:31:54,google_pay,SUCCESS,19819.89,PayPal,TXN-1C6761A3DA1ACC00
PAY-B6E9B00B,ORD-A5CDB0BC,2023-07-16 10:40:12,bank_transfer,REFUNDED,4632.84,Adyen,TXN-87597D2C2A950EFB
PAY-C93E9607,ORD-705CAAF4,2022-10-14 19:28:48,debit_card,SUCCESS,4444.74,Adyen,TXN-6256BBAA29349DEA
PAY-07F45BBC,ORD-E778AA38,2024-04-22 00:45:10,buy_now_pay_later,SUCCESS,17780.55,PayPal,TXN-B58AD601AFBBD88F
PAY-D72B8253,ORD-064A6767,2021-04-06 04:43:55,google_pay,SUCCESS,7603.48,Adyen,TXN-9DC421A432D8CFDD
PAY-93107B54,ORD-4C09995B,2023-02-28 16:34:28,google_pay,SUCCESS,14248.88,Adyen,TXN-4F77593E8D618943
PAY-DB13BC7F,ORD-B62069F8,2022-06-25 15:00:13,apple_pay,SUCCESS,6779.84,PayPal,TXN-150B156E931839F4
PAY-93EDACF2,ORD-15BEB928,2023-11-30 10:37:17,bank_transfer,SUCCESS,10554.25,Braintree,TXN-159F1B13519C93B3
PAY-DA2E1FB7,ORD-DB058341,2021-06-24 14:58:19,paypal,SUCCESS,7430.37,Square,TXN-303ED6F19E941CA6
PAY-34A0194E,ORD-0C701972,2024-12-03 06:11:28,bank_transfer,REFUNDED,2274.93,Square,TXN-9CF3CE7BA3E632AC
PAY-B5A6F269,ORD-0A0569CA,2023-10-16 15:50:40,credit_card,SUCCESS,7258.03,Square,TXN-3AD44CE73B0C9D77
PAY-9482EFF7,ORD-96E2191F,2023-04-27 22:20:53,bank_transfer,REFUNDED,1280.08,Adyen,TXN-EC7509D26EEB24C0
PAY-E04ED58F,ORD-61B6C195,2023-12-04 04:16:27,credit_card,REFUNDED,13543.24,Stripe,TXN-3EA90AC4F1E89177
PAY-07FB1B08,ORD-3CC302B5,2023-01-12 02:02:47,google_pay,SUCCESS,12949.7,Square,TXN-655C12997A0C5646
PAY-8EC4F27E,ORD-8DCC0A40,2022-04-07 15:18:05,bank_transfer,REFUNDED,17627.33,Adyen,TXN-D8CADF8D0F753CBB
PAY-590D4A25,ORD-F48BEBC0,2022-08-20 19:40:49,bank_transfer,SUCCESS,16771.01,Stripe,TXN-342A65B9F6A03ECA
PAY-AC72B299,ORD-4611B96F,2022-07-05 22:15:51,apple_pay,REFUNDED,404.16,Braintree,TXN-5E21908D345D930E
PAY-E5198EDC,ORD-19210612,2021-11-06 09:02:26,apple_pay,SUCCESS,13619.58,Square,TXN-354F7615A762F3C0
PAY-8335F164,ORD-2CFF95D1,2021-10-12 09:50:03,paypal,REFUNDED,12265.47,Square,TXN-43E85C507590D797
PAY-7C10842B,ORD-27FD0249,2021-05-31 05:50:39,google_pay,SUCCESS,11864.17,Braintree,TXN-D931ADEEA2D7B2B0
PAY-6A7249CA,ORD-FAD5ACE6,2022-08-21 13:19:02,google_pay,SUCCESS,11940.04,Square,TXN-4DFF981173244E9A
