review_id,product_id,customer_id,rating,review_title,review_body,review_date,helpful_votes,verified_purchase,sentiment_score
REV-2A18D15D,PROD-5DCE2E3F,CUST-6CC441A9,3,Not as expected,Rating 3/5 - Average experience.,2021-04-14,58,False,0.0
REV-AE895477,PROD-D24F142D,CUST-24ECFF72,4,Amazing!,Rating 4/5 - Excellent experience.,2024-07-21,113,True,0.5
REV-431B68F7,PROD-758D74B5,CUST-C1A48C4E,5,Amazing!,Rating 5/5 - Excellent experience.,2024-03-05,62,True,1.0
REV-6769F938,PROD-C72A2A20,CUST-80701950,1,Excellent quality,Rating 1/5 - Disappointing.,2023-05-24,76,True,-1.0
REV-B4F7EB01,PROD-78EE156B,CUST-09B631E6,4,Could be better,Rating 4/5 - Excellent experience.,2024-12-11,57,True,0.5
REV-686B8DFF,PROD-35337371,CUST-09459930,4,Decent,Rating 4/5 - Excellent experience.,2022-12-05,129,True,0.5
REV-BFE50230,PROD-DF3FE718,CUST-3AED1B34,4,Not as expected,Rating 4/5 - Excellent experience.,2024-11-15,98,True,0.5
REV-66C04033,PROD-6E797DFD,CUST-C754A4BF,3,Excellent quality,Rating 3/5 - Average experience.,2022-07-28,25,False,0.0
REV-2C231D73,PROD-D7C77286,CUST-13796AD6,3,Good value,Rating 3/5 - Average experience.,2021-11-26,33,False,0.0
REV-DBFFB988,PROD-0AC72667,CUST-459E3D30,5,Love it,Rating 5/5 - Excellent experience.,2022-03-27,18,True,1.0
REV-44EECB5A,PROD-9097A692,CUST-3AC59586,5,Great product!,Rating 5/5 - Excellent experience.,2024-06-20,17,True,1.0
REV-E94F4DD4,PROD-D7EAC29E,CUST-A23DCFE2,5,Love it,Rating 5/5 - Excellent experience.,2021-08-02,106,False,1.0
REV-C77B2A0F,PROD-061B4844,CUST-C93A289D,5,Good value,Rating 5/5 - Excellent experience.,2022-07-05,51,False,1.0
REV-D5F6FC03,PROD-2A944186,CUST-3569655F,4,Perfect,Rating 4/5 - Excellent experience.,2021-02-09,55,True,0.5
REV-24E86F90,PROD-5A1C771F,CUST-3629C982,5,Not as expected,Rating 5/5 - Excellent experience.,2021-05-21,56,True,1.0
REV-1AC310A2,PROD-0E0BDD2E,CUST-BE36C11B,5,Love it,Rating 5/5 - Excellent experience.,2023-06-20,13,False,1.0
REV-9E9FC204,PROD-A84415F4,CUST-694ECBF8,5,Amazing!,Rating 5/5 - Excellent experience.,2023-03-12,48,True,1.0
REV-FE5D111E,PROD-BF2AFE70,CUST-9970F2E2,4,Love it,Rating 4/5 - Excellent experience.,2021-07-08,13,True,0.5
REV-32022D00,PROD-7F7F55BF,CUST-3F0BD702,5,Decent,Rating 5/5 - Excellent experience.,2022-05-09,103,True,1.0
REV-78EDF680,PROD-CAF57F6C,CUST-0C33F3E6,1,Decent,Rating 1/5 - Disappointing.,2021-08-09,148,True,-1.0
REV-8A395F1F,PROD-482713AE,CUST-CD4FDEAF,2,Could be better,Rating 2/5 - Disappointing.,2023-09-18,52,True,-0.5
REV-F6CD1AF7,PROD-63DA1C3C,CUST-E5316F53,5,Amazing!,Rating 5/5 - Excellent experience.,2024-08-13,2,False,1.0
REV-F1DC7A68,PROD-F30879DD,CUST-2B607529,5,Decent,Rating 5/5 - Excellent experience.,2024-03-21,41,True,1.0
REV-FBE7110F,PROD-B7A6A483,CUST-C439B68A,5,Love it,Rating 5/5 - Excellent experience.,2024-03-20,24,True,1.0
REV-D0765D88,PROD-E1A8374F,CUST-FD1E1242,5,Highly recommend,Rating 5/5 - Excellent experience.,2022-06-30,48,True,1.0
REV-BEA31001,PROD-A92A6652,CUST-EA09427F,4,Good value,Rating 4/5 - Excellent experience.,2021-08-01,115,True,0.5
REV-975A9BB1,PROD-447C473F,CUST-87F01905,5,Decent,Rating 5/5 - Excellent experience.,2023-12-07,77,False,1.0
REV-6FF04C4D,PROD-AFE7EC30,CUST-55358824,5,Highly recommend,Rating 5/5 - Excellent experience.,2021-05-14,93,True,1.0
REV-13F1114F,PROD-4673D7CE,CUST-29E9BFF8,5,Great product!,Rating 5/5 - Excellent experience.,2021-03-25,11,False,1.0
REV-3143A798,PROD-DBC7122D,CUST-2A7DE38B,5,Good value,Rating 5/5 - Excellent experience.,2021-04-23,8,True,1.0
REV-CA204D2D,PROD-A815F12D,CUST-BBAC1D15,5,Decent,Rating 5/5 - Excellent experience.,2023-11-05,22,True,1.0
REV-7F0F550B,PROD-A7F02CD9,CUST-26219647,4,Could be better,Rating 4/5 - Excellent experience.,2021-05-09,95,True,0.5
REV-A4217433,PROD-DD5F8062,CUST-66043A7A,2,Decent,Rating 2/5 - Disappointing.,2021-07-18,5,True,-0.5
REV-02C20D05,PROD-2AD96D15,CUST-C89A71EE,5,Decent,Rating 5/5 - Excellent experience.,2024-09-01,12,True,1.0
REV-C82FE59C,PROD-34A584B7,CUST-2E8EA132,3,Highly recommend,Rating 3/5 - Average experience.,2024-02-27,101,True,0.0
REV-70E2B934,PROD-755504D1,CUST-7238C742,2,Love it,Rating 2/5 - Disappointing.,2021-12-02,123,True,-0.5
REV-CFA5D88E,PROD-224FA142,CUST-CBA43037,4,Great product!,Rating 4/5 - Excellent experience.,2024-12-26,35,True,0.5
REV-179D953F,PROD-F746A4BF,CUST-389C337B,4,Amazing!,Rating 4/5 - Excellent experience.,2021-12-15,54,True,0.5
REV-80014741,PROD-3F380662,CUST-6B6C662A,4,Not as expected,Rating 4/5 - Excellent experience.,2024-02-09,142,True,0.5
REV-38BCB927,PROD-F00C99E7,CUST-7DA40920,5,Good value,Rating 5/5 - Excellent experience.,2022-04-30,15,True,1.0
REV-0431DF0A,PROD-FBB48F63,CUST-E295329A,1,Love it,Rating 1/5 - Disappointing.,2022-10-29,106,True,-1.0
REV-AE426581,PROD-FA9A969C,CUST-D8646ACE,5,Love it,Rating 5/5 - Excellent experience.,2021-03-07,26,True,1.0
REV-B4E81DBB,PROD-AE48DC6D,CUST-FFA3DBF0,3,Not as expected,Rating 3/5 - Average experience.,2024-09-25,6,True,0.0
REV-E8272972,PROD-BD3F5057,CUST-E8CE8EB2,3,Good value,Rating 3/5 - Average experience.,2022-07-21,90,True,0.0
REV-98AA3245,PROD-EF4881F9,CUST-D827ACDD,5,Good value,Rating 5/5 - Excellent experience.,2024-05-10,142,True,1.0
REV-0573ECB4,PROD-79148E04,CUST-44936375,2,Highly recommend,Rating 2/5 - Disappointing.,2022-03-31,115,False,-0.5
REV-08E02FFD,PROD-8B7AE5AC,CUST-98D752D3,5,Highly recommend,Rating 5/5 - Excellent experience.,2024-09-27,135,True,1.0
REV-3C115D2E,PROD-228A548F,CUST-96FBE05F,5,Decent,Rating 5/5 - Excellent experience.,2022-08-18,125,True,1.0
REV-EE6642DC,PROD-4ACF1AA2,CUST-7B37B321,5,Perfect,Rating 5/5 - Excellent experience.,2021-12-25,41,False,1.0
REV-275A0F19,PROD-F746A4BF,CUST-4314AB6B,5,Decent,Rating 5/5 - Excellent experience.,2022-06-06,127,False,1.0
REV-8059D99E,PROD-D7EAC29E,CUST-2C5B63FF,5,Highly recommend,Rating 5/5 - Excellent experience.,2021-06-29,40,True,1.0
REV-D339FDAA,PROD-E4BA9477,CUST-9F04BBF4,3,Amazing!,Rating 3/5 - Average experience.,2021-12-19,124,True,0.0
REV-EE3480E1,PROD-0839ACAA,CUST-2FFC6FC9,3,Love it,Rating 3/5 - Average experience.,2023-09-14,43,True,0.0
REV-9DD39FE4,PROD-C5BC56DD,CUST-76D253AD,5,Could be better,Rating 5/5 - Excellent experience.,2023-06-18,127,False,1.0
REV-40474CCB,PROD-91F97F5A,CUST-0EE5420C,1,Good value,Rating 1/5 - Disappointing.,2024-02-05,150,False,-1.0
REV-38BD63AE,PROD-FE86532C,CUST-40D0161B,4,Good value,Rating 4/5 - Excellent experience.,2023-03-24,148,True,0.5
REV-51468838,PROD-A1B65234,CUST-B2291283,5,Could be better,Rating 5/5 - Excellent experience.,2021-11-07,81,True,1.0
REV-192C0D28,PROD-24BC26A6,CUST-C1C163A6,5,Amazing!,Rating 5/5 - Excellent experience.,2022-12-14,136,True,1.0
REV-58E49204,PROD-1389FFBC,CUST-75B3D774,5,Perfect,Rating 5/5 - Excellent experience.,2022-01-12,49,True,1.0
REV-AD7BB42C,PROD-9E7CFB36,CUST-BA72A47D,3,Good value,Rating 3/5 - Average experience.,2022-08-03,103,True,0.0
REV-CE70CF66,PROD-DD5F8062,CUST-6FBEF64D,5,Not as expected,Rating 5/5 - Excellent experience.,2023-04-30,112,True,1.0
REV-DFEF8FB8,PROD-91752158,CUST-82A4E695,5,Great product!,Rating 5/5 - Excellent experience.,2024-03-03,19,False,1.0
REV-4E29D3A2,PROD-C065180B,CUST-183F2DD2,1,Good value,Rating 1/5 - Disappointing.,2023-02-28,150,False,-1.0
REV-9922653A,PROD-433AE6BC,CUST-7C819167,4,Love it,Rating 4/5 - Excellent experience.,2023-12-19,135,True,0.5
REV-AA3DC363,PROD-B7A6A483,CUST-A0EF06B8,5,Not as expected,Rating 5/5 - Excellent experience.,2022-04-15,45,True,1.0
REV-1CC133AE,PROD-AFE7EC30,CUST-3BF704A3,5,Decent,Rating 5/5 - Excellent experience.,2022-11-04,118,True,1.0
REV-30CAD477,PROD-135A6F75,CUST-CF701A19,3,Could be better,Rating 3/5 - Average experience.,2024-01-13,42,False,0.0
REV-8BB903A8,PROD-BAD9617B,CUST-7DFE88E1,4,Excellent quality,Rating 4/5 - Excellent experience.,2024-10-26,128,True,0.5
REV-97087525,PROD-FAECF06B,CUST-5361E17C,5,Not as expected,Rating 5/5 - Excellent experience.,2021-08-21,137,True,1.0
REV-B10D7524,PROD-6E8CB919,CUST-8773E0A3,5,Could be better,Rating 5/5 - Excellent experience.,2021-03-19,19,True,1.0
REV-460C1C83,PROD-7DB4ED2D,CUST-F51B7712,5,Perfect,Rating 5/5 - Excellent experience.,2023-03-17,75,True,1.0
REV-1CAA8607,PROD-EA0551D9,CUST-737C2588,4,Love it,Rating 4/5 - Excellent experience.,2021-01-28,110,False,0.5
REV-7757B871,PROD-6E797DFD,CUST-F20BC3E2,3,Good value,Rating 3/5 - Average experience.,2024-11-08,115,True,0.0
REV-06C7A6A4,PROD-D6F7EBC0,CUST-65C25FC1,3,Not as expected,Rating 3/5 - Average experience.,2021-09-19,128,True,0.0
REV-092FFE81,PROD-07175FEC,CUST-4510961F,4,Perfect,Rating 4/5 - Excellent experience.,2022-12-09,108,True,0.5
REV-52B0A577,PROD-30886F93,CUST-19EAA071,4,Amazing!,Rating 4/5 - Excellent experience.,2023-05-12,58,False,0.5
REV-9E5BD9C9,PROD-0F3643CF,CUST-2D2D5DB0,5,Perfect,Rating 5/5 - Excellent experience.,2022-07-01,124,True,1.0
REV-CA319295,PROD-2003C0BF,CUST-54DB3AFE,5,Not as expected,Rating 5/5 - Excellent experience.,2021-04-09,3,True,1.0
REV-365B64DD,PROD-072B3521,CUST-67AAD68B,4,Decent,Rating 4/5 - Excellent experience.,2024-11-21,107,False,0.5
REV-D40C3E52,PROD-43561247,CUST-D0139B6A,4,Not as expected,Rating 4/5 - Excellent experience.,2023-01-01,22,True,0.5
REV-894DF1D4,PROD-87E31FAA,CUST-A736A758,1,Not as expected,Rating 1/5 - Disappointing.,2021-03-02,107,False,-1.0
REV-B05D70D3,PROD-5DCE2E3F,CUST-4F77454D,4,Love it,Rating 4/5 - Excellent experience.,2022-08-04,117,False,0.5
REV-F322CADF,PROD-3AAD656F,CUST-3DA83B77,3,Amazing!,Rating 3/5 - Average experience.,2021-12-27,122,True,0.0
REV-85DF5024,PROD-7BB53BD8,CUST-06E1992E,5,Perfect,Rating 5/5 - Excellent experience.,2023-10-29,65,True,1.0
REV-C5965BCA,PROD-B44D694A,CUST-EB2B073D,5,Amazing!,Rating 5/5 - Excellent experience.,2024-11-05,19,False,1.0
REV-5801A894,PROD-9FA3B159,CUST-626FD43C,4,Decent,Rating 4/5 - Excellent experience.,2024-11-07,39,True,0.5
REV-54813578,PROD-40FCA50A,CUST-4DD1E379,5,Love it,Rating 5/5 - Excellent experience.,2021-10-12,8,False,1.0
REV-3AD472B6,PROD-0F3643CF,CUST-2782E3B5,3,Could be better,Rating 3/5 - Average experience.,2023-02-03,52,True,0.0
REV-A7268A83,PROD-ED65B026,CUST-977E9B27,4,Perfect,Rating 4/5 - Excellent experience.,2022-08-02,58,True,0.5
REV-493305C4,PROD-8D26D1A2,CUST-F702A4FD,4,Decent,Rating 4/5 - Excellent experience.,2024-10-12,71,True,0.5
REV-2C09036A,PROD-C5BC56DD,CUST-1D1E941D,5,Could be better,Rating 5/5 - Excellent experience.,2022-11-27,14,True,1.0
REV-4DCB9D7F,PROD-C2E4D163,CUST-E0C6AE7F,4,Good value,Rating 4/5 - Excellent experience.,2021-12-18,65,True,0.5
REV-96D7C5C0,PROD-6BCE18F1,CUST-F00D1986,4,Good value,Rating 4/5 - Excellent experience.,2021-06-26,86,True,0.5
REV-540DAA17,PROD-07724309,CUST-617D0178,5,Could be better,Rating 5/5 - Excellent experience.,2024-04-16,143,False,1.0
REV-F37A4456,PROD-E4C3CC81,CUST-46E85528,4,Good value,Rating 4/5 - Excellent experience.,2023-08-28,46,False,0.5
REV-F8E18E8C,PROD-58B0BDF1,CUST-1AB82CC3,5,Perfect,Rating 5/5 - Excellent experience.,2023-02-04,79,True,1.0
REV-53968D6A,PROD-6E797DFD,CUST-DC716349,5,Decent,Rating 5/5 - Excellent experience.,2023-12-08,45,True,1.0
REV-0ED7479F,PROD-E04DD8B9,CUST-5F38CB8F,5,Good value,Rating 5/5 - Excellent experience.,2023-05-08,76,False,1.0
REV-92C01213,PROD-38FBB31B,CUST-4ACBE5C2,2,Amazing!,Rating 2/5 - Disappointing.,2023-05-13,40,False,-0.5
REV-319FCA6E,PROD-30886F93,CUST-A42C4A66,2,Good value,Rating 2/5 - Disappointing.,2024-09-30,52,False,-0.5
REV-6E280D00,PROD-AD3C00CE,CUST-AB8D09CE,5,Perfect,Rating 5/5 - Excellent experience.,2024-12-23,110,True,1.0
REV-101B92DD,PROD-FA9A969C,CUST-D410FA99,5,Great product!,Rating 5/5 - Excellent experience.,2024-10-10,94,False,1.0
REV-A705576C,PROD-38C59803,CUST-D9C470FA,5,Could be better,Rating 5/5 - Excellent experience.,2024-02-17,30,True,1.0
REV-AD1F9C84,PROD-CAF57F6C,CUST-02E68339,3,Good value,Rating 3/5 - Average experience.,2022-09-29,119,False,0.0
REV-CDE2F7D1,PROD-2587DAEA,CUST-F4D30006,2,Highly recommend,Rating 2/5 - Disappointing.,2023-07-30,21,True,-0.5
REV-3034C443,PROD-EF4881F9,CUST-5D268905,4,Good value,Rating 4/5 - Excellent experience.,2022-06-11,14,False,0.5
REV-7C38CA4B,PROD-5F0FBDD9,CUST-3D1FA2E4,5,Good value,Rating 5/5 - Excellent experience.,2021-06-08,102,False,1.0
REV-0111ED2C,PROD-4122A71F,CUST-8FEC41A0,5,Decent,Rating 5/5 - Excellent experience.,2024-01-18,95,True,1.0
REV-5B3255EF,PROD-37EE9ABD,CUST-631878F0,4,Love it,Rating 4/5 - Excellent experience.,2023-08-14,84,True,0.5
REV-5716E7C3,PROD-3F380662,CUST-5A0E2367,5,Not as expected,Rating 5/5 - Excellent experience.,2022-02-05,29,True,1.0
REV-971178A5,PROD-67071DCC,CUST-D43F4715,5,Could be better,Rating 5/5 - Excellent experience.,2024-07-13,11,True,1.0
REV-65D9330A,PROD-B7A6A483,CUST-244C1E07,1,Excellent quality,Rating 1/5 - Disappointing.,2024-07-04,56,False,-1.0
REV-9E7E7E93,PROD-8C89FAEE,CUST-053ED491,4,Love it,Rating 4/5 - Excellent experience.,2024-11-09,24,False,0.5
REV-6247A122,PROD-9DFC6122,CUST-22860447,3,Great product!,Rating 3/5 - Average experience.,2023-07-15,30,False,0.0
REV-9CD68ED9,PROD-6EE19BEA,CUST-B167FBF8,5,Excellent quality,Rating 5/5 - Excellent experience.,2024-03-01,114,True,1.0
REV-B4E5795E,PROD-F67B58D1,CUST-6C4D78DF,4,Not as expected,Rating 4/5 - Excellent experience.,2022-07-22,131,True,0.5
REV-7893292E,PROD-B78E9D28,CUST-B40D8EAA,4,Could be better,Rating 4/5 - Excellent experience.,2021-06-18,133,True,0.5
REV-08D9EA9B,PROD-A0566A72,CUST-A450B793,4,Perfect,Rating 4/5 - Excellent experience.,2022-08-19,8,False,0.5
REV-FBEEE5A9,PROD-9D96D695,CUST-EAB0511D,4,Perfect,Rating 4/5 - Excellent experience.,2021-04-24,53,True,0.5
REV-0BEBE1C8,PROD-8430FB2D,CUST-13CA2CF0,5,Perfect,Rating 5/5 - Excellent experience.,2023-04-16,73,True,1.0
REV-9E888B73,PROD-E98DE2FC,CUST-731D4A4C,5,Excellent quality,Rating 5/5 - Excellent experience.,2024-08-24,89,True,1.0
REV-CAC86391,PROD-B0B91340,CUST-B3B8C7B0,4,Highly recommend,Rating 4/5 - Excellent experience.,2024-04-28,121,False,0.5
REV-C6C8D684,PROD-33076F61,CUST-0D490725,5,Love it,Rating 5/5 - Excellent experience.,2024-10-19,110,True,1.0
REV-1AA50887,PROD-6BBE75C1,CUST-70D6D675,5,Perfect,Rating 5/5 - Excellent experience.,2024-03-03,62,True,1.0
REV-CFBF7AB3,PROD-29F69509,CUST-05D1865B,5,Good value,Rating 5/5 - Excellent experience.,2021-11-10,93,True,1.0
REV-9F8215E6,PROD-3A0FEE1F,CUST-F2DFC138,5,Perfect,Rating 5/5 - Excellent experience.,2022-04-19,146,True,1.0
REV-A9CFBC1C,PROD-E4BA9477,CUST-F67980A6,5,Great product!,Rating 5/5 - Excellent experience.,2024-05-01,55,True,1.0
REV-9B8C7C09,PROD-EF24CC8C,CUST-ECB2E861,3,Highly recommend,Rating 3/5 - Average experience.,2022-04-01,88,True,0.0
REV-01D132DC,PROD-D525FACF,CUST-7C819167,3,Love it,Rating 3/5 - Average experience.,2023-10-12,87,False,0.0
REV-CAE21A0C,PROD-E70CB852,CUST-75DC85FB,5,Great product!,Rating 5/5 - Excellent experience.,2023-03-22,100,True,1.0
REV-6D9578DE,PROD-DD5F8062,CUST-AEA7C87B,2,Decent,Rating 2/5 - Disappointing.,2021-05-18,91,True,-0.5
REV-C2F0057B,PROD-A1D477AA,CUST-7731CD5C,5,Perfect,Rating 5/5 - Excellent experience.,2021-04-09,34,True,1.0
REV-4FB024D0,PROD-0F3643CF,CUST-562B8ADA,5,Perfect,Rating 5/5 - Excellent experience.,2021-08-09,66,True,1.0
REV-887CA4CE,PROD-D197591C,CUST-D9DF7368,3,Perfect,Rating 3/5 - Average experience.,2024-08-11,75,True,0.0
REV-869CE632,PROD-323C941A,CUST-8B51579A,5,Amazing!,Rating 5/5 - Excellent experience.,2024-08-26,144,False,1.0
REV-8CCBFF3C,PROD-433AE6BC,CUST-8DE74E40,5,Good value,Rating 5/5 - Excellent experience.,2024-03-14,88,True,1.0
REV-E6BFE5AC,PROD-ED65B026,CUST-7D02D4B7,3,Love it,Rating 3/5 - Average experience.,2021-11-12,138,True,0.0
REV-DAF78AC5,PROD-781CBE65,CUST-13796AD6,4,Not as expected,Rating 4/5 - Excellent experience.,2022-03-31,111,False,0.5
REV-EFE24208,PROD-781CBE65,CUST-F7FF2B1A,5,Good value,Rating 5/5 - Excellent experience.,2022-06-22,51,False,1.0
REV-DE80335D,PROD-0F3643CF,CUST-DF20D81D,4,Amazing!,Rating 4/5 - Excellent experience.,2022-12-01,36,True,0.5
REV-BA430661,PROD-085F3D6D,CUST-5473A901,5,Amazing!,Rating 5/5 - Excellent experience.,2024-12-10,96,True,1.0
REV-4B4444DE,PROD-0F3643CF,CUST-A88226F8,4,Good value,Rating 4/5 - Excellent experience.,2024-12-17,81,False,0.5
REV-E84E2592,PROD-1F4ED969,CUST-F8F2E16B,4,Not as expected,Rating 4/5 - Excellent experience.,2024-02-15,91,False,0.5
REV-1082A52F,PROD-385D425D,CUST-FB62895C,4,Could be better,Rating 4/5 - Excellent experience.,2021-11-28,64,False,0.5
REV-CB7EA00A,PROD-4289B123,CUST-0F477AB8,5,Perfect,Rating 5/5 - Excellent experience.,2024-05-05,12,True,1.0
REV-2A9163E7,PROD-B5B1FC45,CUST-141B4238,5,Great product!,Rating 5/5 - Excellent experience.,2024-04-08,8,False,1.0
REV-D00B95E7,PROD-3C401A82,CUST-2A2133BE,5,Perfect,Rating 5/5 - Excellent experience.,2022-06-16,28,True,1.0
REV-3E49AD1A,PROD-1C2E5ADD,CUST-C8189E9D,4,Perfect,Rating 4/5 - Excellent experience.,2022-05-28,76,False,0.5
REV-0827D9EE,PROD-0833D3B6,CUST-2765AAF9,5,Not as expected,Rating 5/5 - Excellent experience.,2023-07-13,23,True,1.0
REV-F22626E0,PROD-6665ED67,CUST-D333EDBD,4,Good value,Rating 4/5 - Excellent experience.,2022-07-09,43,False,0.5
REV-267F56C9,PROD-07175FEC,CUST-AE3A5362,5,Could be better,Rating 5/5 - Excellent experience.,2024-08-22,50,True,1.0
REV-5DDC17C7,PROD-B10A2766,CUST-3EB7A86F,4,Excellent quality,Rating 4/5 - Excellent experience.,2021-08-11,13,True,0.5
REV-8A094244,PROD-D2AB3395,CUST-054B90F6,3,Highly recommend,Rating 3/5 - Average experience.,2021-01-21,35,True,0.0
REV-FB551EE8,PROD-89A4D7DE,CUST-4C62DFE6,3,Amazing!,Rating 3/5 - Average experience.,2023-12-12,52,True,0.0
REV-BAFB30AB,PROD-177FC994,CUST-96FBE05F,3,Love it,Rating 3/5 - Average experience.,2023-08-09,125,False,0.0
REV-F5B54F0E,PROD-5FB34979,CUST-F59CEA82,3,Perfect,Rating 3/5 - Average experience.,2022-08-03,82,True,0.0
REV-F1120934,PROD-B3F86351,CUST-73CA592A,5,Highly recommend,Rating 5/5 - Excellent experience.,2023-09-09,112,True,1.0
REV-9EF32B0E,PROD-EB481065,CUST-6DDAA199,2,Perfect,Rating 2/5 - Disappointing.,2022-02-02,118,False,-0.5
REV-40200A37,PROD-98485933,CUST-512BE539,3,Excellent quality,Rating 3/5 - Average experience.,2021-01-21,0,True,0.0
REV-3A8BDA35,PROD-DF3FE718,CUST-CBBB6395,4,Love it,Rating 4/5 - Excellent experience.,2024-09-20,149,True,0.5
REV-6428C87F,PROD-B6DB3E64,CUST-77D79FCD,5,Great product!,Rating 5/5 - Excellent experience.,2023-12-18,117,True,1.0
REV-7CD541E2,PROD-38C59803,CUST-D6324126,5,Love it,Rating 5/5 - Excellent experience.,2021-08-07,62,False,1.0
REV-4CD11C0D,PROD-F13ECB84,CUST-91AC062B,5,Perfect,Rating 5/5 - Excellent experience.,2021-10-05,92,True,1.0
REV-E539D8EC,PROD-D81C3728,CUST-6AFABFC7,5,Perfect,Rating 5/5 - Excellent experience.,2022-09-25,99,True,1.0
REV-4F64D852,PROD-96E07213,CUST-29E9BFF8,1,Amazing!,Rating 1/5 - Disappointing.,2021-11-23,51,True,-1.0
REV-EC770157,PROD-6C304D52,CUST-32B7D2E3,5,Perfect,Rating 5/5 - Excellent experience.,2024-02-03,50,False,1.0
REV-0817B1BD,PROD-18E7ED70,CUST-5623A51D,4,Perfect,Rating 4/5 - Excellent experience.,2022-12-09,86,False,0.5
REV-A6326AEE,PROD-B3E77C18,CUST-CE84D230,5,Could be better,Rating 5/5 - Excellent experience.,2022-05-08,95,True,1.0
REV-50CA0AE8,PROD-B86EDD66,CUST-3DA83B77,5,Excellent quality,Rating 5/5 - Excellent experience.,2024-01-16,93,True,1.0
REV-9785280B,PROD-A7F02CD9,CUST-330542B1,3,Highly recommend,Rating 3/5 - Average experience.,2024-06-13,110,True,0.0
REV-ABDC4449,PROD-38C0AEEE,CUST-91F1B50B,5,Perfect,Rating 5/5 - Excellent experience.,2024-09-06,53,True,1.0
REV-E694CB2E,PROD-2464671E,CUST-E4DB19DA,5,Not as expected,Rating 5/5 - Excellent experience.,2023-09-08,107,False,1.0
REV-251F40C4,PROD-BD03C19E,CUST-1FA7A5EC,3,Good value,Rating 3/5 - Average experience.,2023-09-10,55,True,0.0
REV-4B3018DC,PROD-7BB53BD8,CUST-BE4A5299,3,Excellent quality,Rating 3/5 - Average experience.,2024-01-31,128,False,0.0
REV-B84D8A92,PROD-E7EED61A,CUST-CDB7BCCA,3,Excellent quality,Rating 3/5 - Average experience.,2024-01-13,124,False,0.0
REV-71282BF1,PROD-72F4CD1A,CUST-2D4B8CBC,4,Not as expected,Rating 4/5 - Excellent experience.,2022-05-14,80,True,0.5
REV-72EF2133,PROD-F6CD5521,CUST-2E16604F,2,Good value,Rating 2/5 - Disappointing.,2024-04-13,143,False,-0.5
REV-B36C0257,PROD-FD2F6F8B,CUST-1A74E1C4,4,Good value,Rating 4/5 - Excellent experience.,2023-08-22,45,False,0.5
REV-DD4A0A7B,PROD-4E815795,CUST-ED6A3A63,4,Perfect,Rating 4/5 - Excellent experience.,2024-07-01,44,False,0.5
REV-132430B8,PROD-DD5F8062,CUST-D4BEED40,4,Perfect,Rating 4/5 - Excellent experience.,2022-11-01,64,True,0.5
REV-21AED07D,PROD-385D425D,CUST-6F351084,4,Love it,Rating 4/5 - Excellent experience.,2024-03-25,87,True,0.5
REV-3F542B24,PROD-26C77702,CUST-DF87DF01,5,Great product!,Rating 5/5 - Excellent experience.,2021-03-09,118,False,1.0
REV-45D2EF3F,PROD-78919B32,CUST-1687001D,4,Good value,Rating 4/5 - Excellent experience.,2023-10-01,71,True,0.5
REV-66A6C465,PROD-7A866F74,CUST-E1586BB3,4,Perfect,Rating 4/5 - Excellent experience.,2022-01-30,51,True,0.5
REV-57043002,PROD-42C7A53E,CUST-6FBEF64D,5,Perfect,Rating 5/5 - Excellent experience.,2021-11-04,51,True,1.0
REV-AB455498,PROD-6BBE75C1,CUST-269A66EB,3,Love it,Rating 3/5 - Average experience.,2023-11-10,81,False,0.0
REV-5781D237,PROD-6517850C,CUST-5258BE75,4,Could be better,Rating 4/5 - Excellent experience.,2023-05-07,76,True,0.5
REV-7C5CB1A9,PROD-7DEBE1AF,CUST-2F555EEF,5,Love it,Rating 5/5 - Excellent experience.,2022-02-06,77,True,1.0
REV-51478058,PROD-BD03C19E,CUST-AAA223D8,4,Amazing!,Rating 4/5 - Excellent experience.,2024-04-22,73,False,0.5
REV-A20E4475,PROD-866BF79A,CUST-4FCEDB3D,5,Great product!,Rating 5/5 - Excellent experience.,2023-04-14,92,False,1.0
REV-DE630E65,PROD-F15937B0,CUST-5626C7D4,5,Good value,Rating 5/5 - Excellent experience.,2021-12-19,105,False,1.0
REV-42DFC3F9,PROD-5A63DBC7,CUST-2B06FBB3,4,Great product!,Rating 4/5 - Excellent experience.,2021-01-07,22,True,0.5
REV-5D89FDC9,PROD-88E77228,CUST-EE41C076,5,Decent,Rating 5/5 - Excellent experience.,2024-10-04,2,True,1.0
REV-83411CFD,PROD-E4563851,CUST-32E9B554,4,Perfect,Rating 4/5 - Excellent experience.,2023-10-12,108,True,0.5
REV-72D9F1EC,PROD-085F3D6D,CUST-BC4E8FDD,4,Could be better,Rating 4/5 - Excellent experience.,2023-11-29,13,True,0.5
REV-B0A8F024,PROD-5F0FBDD9,CUST-889DC053,5,Amazing!,Rating 5/5 - Excellent experience.,2024-12-15,10,True,1.0
REV-9AB6C6A4,PROD-482713AE,CUST-694ECBF8,5,Not as expected,Rating 5/5 - Excellent experience.,2023-02-08,120,True,1.0
REV-DBFD83FB,PROD-B6DB3E64,CUST-3E2AAFCD,4,Amazing!,Rating 4/5 - Excellent experience.,2021-01-24,63,True,0.5
REV-99FA2FBE,PROD-7050FCA3,CUST-6061A529,4,Highly recommend,Rating 4/5 - Excellent experience.,2024-05-21,71,True,0.5
