order_id,customer_id,order_date,status,shipping_method,shipping_cost,discount_amount,tax_amount,total_amount,currency,channel,net_revenue
ORD-AFE9ABD4,CUST-6DD76FC7,2021-02-08 10:50:24,SHIPPED,Free Shipping,0.0,0.0,432.49,5838.56,USD,marketplace,5838.56
ORD-E2088082,CUST-0BCF54C8,2023-06-24 20:04:38,COMPLETED,Express,9.99,0.0,331.02,4478.74,USD,social,4468.75
ORD-8BAC3500,CUST-10D427A6,2021-10-12 15:54:34,COMPLETED,Overnight,4.99,455.52,692.39,9352.24,USD,social,8891.73
ORD-2061BAE2,CUST-4B4B798F,2024-10-09 07:54:40,SHIPPED,Express,4.99,20.87,31.73,433.29,USD,web,407.43
ORD-C352AE69,CUST-DC68D4AE,2021-04-27 09:12:10,REFUNDED,Click & Collect,0.0,0.0,1069.56,14439.12,USD,email_campaign,14439.12
ORD-C34FB2B1,CUST-6DAA634F,2022-10-25 02:32:24,COMPLETED,Express,4.99,0.0,763.22,10308.4,USD,social,10303.41
ORD-258B37BA,CUST-C6B60999,2024-07-06 04:47:08,COMPLETED,Express,0.0,248.44,377.63,5098.05,USD,web,4849.61
ORD-99223C3F,CUST-C054E4C8,2023-06-29 03:10:48,COMPLETED,Free Shipping,0.0,259.25,186.66,2519.86,USD,web,2260.61
ORD-F2636A72,CUST-519829A5,2022-03-17 13:00:56,COMPLETED,Free Shipping,4.99,0.0,636.65,8599.8,USD,social,8594.81
ORD-B1905588,CUST-ED4D7AF1,2021-08-31 14:44:35,PENDING,Overnight,14.99,542.71,824.92,11151.47,USD,social,10593.77
ORD-A3B92571,CUST-CA875FC6,2023-12-24 02:57:23,PROCESSING,Standard,0.0,0.0,517.28,6983.24,USD,email_campaign,6983.24
ORD-016DD80F,CUST-70492F3E,2024-10-30 07:37:30,COMPLETED,Free Shipping,0.0,0.0,183.75,2480.62,USD,web,2480.62
ORD-261920D0,CUST-28157E65,2024-08-16 17:57:05,COMPLETED,Free Shipping,9.99,0.0,573.4,7750.95,USD,marketplace,7740.96
ORD-2E07454E,CUST-62C9C8D3,2022-09-14 11:49:25,PROCESSING,Overnight,0.0,0.0,638.49,8619.64,USD,social,8619.64
ORD-2E9CAED6,CUST-8338F135,2024-06-20 04:20:55,REFUNDED,Free Shipping,14.99,0.0,291.24,3946.79,USD,marketplace,3931.8
ORD-264211A1,CUST-D5810191,2024-12-29 02:16:50,COMPLETED,Click & Collect,0.0,27.95,20.12,271.65,USD,mobile_app,243.7
ORD-E0D6CFDF,CUST-D6324126,2022-06-24 10:48:53,PENDING,Standard,0.0,0.0,365.69,4936.82,USD,social,4936.82
ORD-044B3164,CUST-56ACDF5A,2024-08-23 11:12:56,COMPLETED,Free Shipping,0.0,0.0,502.55,6784.48,USD,social,6784.48
ORD-A1922B30,CUST-301197FC,2021-10-24 22:43:00,PROCESSING,Standard,4.99,836.74,602.45,8138.09,USD,social,7296.36
ORD-A396311C,CUST-CF7E6BD9,2023-11-07 23:29:50,COMPLETED,Free Shipping,14.99,532.14,808.86,10934.58,USD,web,10387.45
ORD-05F92A9D,CUST-3D716861,2022-11-28 23:47:56,PENDING,Free Shipping,0.0,212.67,323.27,4364.09,USD,mobile_app,4151.42
ORD-B8FBB4BA,CUST-6A02FA2D,2021-01-08 02:00:21,CANCELLED,Click & Collect,0.0,0.0,73.04,986.02,USD,web,986.02
ORD-3DA4DA26,CUST-F1CA4138,2023-06-22 12:23:32,CANCELLED,Overnight,0.0,1317.47,948.58,12805.82,USD,mobile_app,11488.35
ORD-19FACAF0,CUST-180D255E,2021-07-06 12:14:57,COMPLETED,Express,0.0,1385.11,997.28,13463.24,USD,mobile_app,12078.13
ORD-2F4CE38F,CUST-23ED6999,2021-06-19 04:45:10,COMPLETED,Click & Collect,14.99,0.0,1041.29,14072.37,USD,web,14057.38
ORD-3D9B5FDF,CUST-C5CB08B3,2023-12-09 22:38:41,COMPLETED,Overnight,14.99,0.0,701.34,9483.06,USD,email_campaign,9468.07
ORD-9DCCD186,CUST-3C78EA65,2024-03-13 18:59:42,COMPLETED,Click & Collect,14.99,0.0,518.92,7020.38,USD,email_campaign,7005.39
ORD-AE1E8D61,CUST-1506E878,2021-02-22 06:42:50,COMPLETED,Overnight,0.0,0.0,679.43,9172.36,USD,web,9172.36
ORD-BD1A86F0,CUST-279C5E04,2021-07-20 04:24:40,COMPLETED,Express,0.0,0.0,1349.2,18214.19,USD,social,18214.19
ORD-A1DAD965,CUST-1DDF082A,2022-09-27 14:57:47,COMPLETED,Express,0.0,0.0,361.35,4878.17,USD,email_campaign,4878.17
ORD-1973B6D5,CUST-27D7766C,2022-04-10 09:59:56,COMPLETED,Standard,14.99,0.0,330.86,4481.66,USD,email_campaign,4466.67
ORD-68B8FBA8,CUST-698C9816,2021-08-28 00:27:43,CANCELLED,Overnight,4.99,62.69,95.29,1291.42,USD,web,1223.74
ORD-D9024143,CUST-284B18B3,2021-10-15 13:27:03,PENDING,Overnight,9.99,816.42,587.82,7945.54,USD,marketplace,7119.13
ORD-CE821F5D,CUST-70914E65,2023-11-11 11:55:15,PENDING,Express,4.99,241.78,174.08,2355.05,USD,email_campaign,2108.28
ORD-6B3FFAB0,CUST-46B78393,2023-11-15 00:26:16,SHIPPED,Click & Collect,0.0,454.08,690.21,9317.78,USD,social,8863.7
ORD-9EC24947,CUST-2851180B,2023-06-27 13:33:59,COMPLETED,Overnight,4.99,0.0,207.97,2812.61,USD,mobile_app,2807.62
ORD-B99CBEF5,CUST-EF0EC3D9,2021-11-22 00:47:11,PENDING,Standard,4.99,166.61,253.25,3423.92,USD,social,3252.32
ORD-D27C1200,CUST-CEFEEAAE,2022-12-01 17:08:52,REFUNDED,Overnight,0.0,0.0,687.33,9278.94,USD,web,9278.94
ORD-A101FE24,CUST-DF87DF01,2021-08-06 14:39:59,COMPLETED,Standard,0.0,2345.26,1688.59,22795.97,USD,mobile_app,20450.71
ORD-CBA1D310,CUST-46079C74,2023-03-18 23:02:34,SHIPPED,Click & Collect,14.99,0.0,308.13,4174.7,USD,social,4159.71
ORD-6F96E94A,CUST-A9A32BEE,2024-12-20 05:48:34,PROCESSING,Standard,4.99,0.0,329.81,4457.42,USD,web,4452.43
ORD-96ED192D,CUST-12C474EA,2021-11-25 11:27:30,COMPLETED,Express,0.0,401.93,610.93,8247.6,USD,mobile_app,7845.67
ORD-772F5DA9,CUST-E50A7412,2021-02-06 12:09:05,PENDING,Standard,0.0,136.54,207.54,2801.84,USD,web,2665.3
ORD-D55CEE7A,CUST-8248D132,2023-04-24 22:16:41,COMPLETED,Overnight,4.99,0.0,832.16,11239.21,USD,marketplace,11234.22
ORD-DDDEA5B3,CUST-29F868AC,2023-12-02 22:23:53,PENDING,Standard,0.0,0.0,748.02,10098.33,USD,web,10098.33
ORD-7C4FF9A0,CUST-50C7BE62,2024-10-14 20:42:15,PENDING,Express,9.99,579.89,417.52,5646.49,USD,social,5056.61
ORD-9DF328BE,CUST-5548847E,2022-06-07 11:15:24,COMPLETED,Free Shipping,14.99,0.0,904.16,12221.19,USD,marketplace,12206.2
ORD-5941B0D9,CUST-C9DE5B6F,2022-09-20 18:07:53,CANCELLED,Express,0.0,89.2,135.58,1830.33,USD,email_campaign,1741.13
ORD-D1F1A695,CUST-8E49DE0A,2021-04-14 15:23:24,CANCELLED,Standard,14.99,436.92,664.11,8980.5,USD,social,8528.59
ORD-B72B64B0,CUST-8C6EE0A1,2022-04-25 10:47:35,PROCESSING,Express,4.99,925.2,666.14,8997.9,USD,marketplace,8067.71
ORD-167799B4,CUST-9D96AA16,2023-07-31 05:44:21,SHIPPED,Click & Collect,0.0,693.64,1054.34,14233.54,USD,marketplace,13539.9
ORD-CB9C84F4,CUST-9C4840C1,2024-05-03 10:49:51,PROCESSING,Express,14.99,0.0,1355.42,18313.17,USD,social,18298.18
ORD-6B0C433E,CUST-378574BA,2021-07-03 04:49:40,PROCESSING,Click & Collect,0.0,734.61,528.92,7140.4,USD,email_campaign,6405.79
ORD-D6502210,CUST-5A31C735,2022-12-25 18:33:41,CANCELLED,Standard,9.99,623.15,947.18,12796.92,USD,social,12163.78
ORD-5BF55AF2,CUST-8C4F311C,2022-11-06 00:07:32,COMPLETED,Click & Collect,0.0,59.9,43.13,582.24,USD,marketplace,522.34
ORD-3FB46945,CUST-E96A58D6,2021-01-15 13:37:10,REFUNDED,Click & Collect,0.0,615.16,935.05,12623.15,USD,web,12007.99
ORD-DF7D987E,CUST-1D1E941D,2021-09-04 23:44:48,SHIPPED,Standard,14.99,0.0,301.08,4079.57,USD,email_campaign,4064.58
ORD-5EAAF3D6,CUST-6CC53879,2022-12-04 06:20:42,COMPLETED,Express,9.99,1288.51,927.72,12534.25,USD,social,11235.75
ORD-E2E32506,CUST-4D50D1B0,2022-11-07 09:18:41,COMPLETED,Express,0.0,0.0,127.59,1722.51,USD,social,1722.51
ORD-78959D03,CUST-B6FE4B14,2021-08-19 16:16:23,PENDING,Free Shipping,9.99,0.0,1394.68,18838.12,USD,marketplace,18828.13
ORD-D379872F,CUST-6EAAAEA4,2022-11-30 00:52:44,COMPLETED,Standard,9.99,0.0,952.91,12874.28,USD,email_campaign,12864.29
ORD-5CC7A84C,CUST-10FEDD0B,2023-09-12 15:10:52,COMPLETED,Click & Collect,0.0,457.66,695.65,9391.27,USD,email_campaign,8933.61
ORD-516CB53C,CUST-86572082,2021-07-08 18:30:05,REFUNDED,Free Shipping,0.0,174.5,265.23,3580.64,USD,marketplace,3406.14
ORD-E2D7A045,CUST-C054E4C8,2024-06-06 02:33:47,COMPLETED,Standard,9.99,28.36,43.11,591.96,USD,web,553.61
ORD-BD9B20F3,CUST-D9DF7368,2021-12-04 15:17:41,PROCESSING,Standard,9.99,107.26,163.03,2210.89,USD,email_campaign,2093.64
ORD-564E62DE,CUST-424F4780,2023-09-25 04:51:42,COMPLETED,Click & Collect,14.99,1378.69,992.65,13415.82,USD,email_campaign,12022.14
ORD-EE4B8BE6,CUST-F7FF2B1A,2024-04-08 19:49:36,COMPLETED,Free Shipping,0.0,244.61,176.12,2377.61,USD,mobile_app,2133.0
ORD-075AA4E4,CUST-A814A4E4,2022-10-31 17:38:49,PENDING,Click & Collect,0.0,0.0,657.36,8874.34,USD,marketplace,8874.34
ORD-FECF172B,CUST-2B155151,2021-06-12 14:35:58,COMPLETED,Click & Collect,9.99,483.74,735.28,9936.26,USD,mobile_app,9442.53
ORD-1FC072B9,CUST-8F04D828,2021-01-28 00:21:10,CANCELLED,Free Shipping,9.99,0.0,225.48,3053.97,USD,mobile_app,3043.98
ORD-29A38D2D,CUST-A22C5A9D,2023-01-27 03:24:28,PROCESSING,Standard,0.0,291.5,209.88,2833.4,USD,mobile_app,2541.9
ORD-FF1A93AD,CUST-B8879857,2022-06-04 17:07:00,CANCELLED,Click & Collect,0.0,464.06,705.37,9522.46,USD,email_campaign,9058.4
ORD-7EA1C0BA,CUST-375DE812,2022-06-11 06:09:22,PROCESSING,Overnight,9.99,0.0,562.43,7602.85,USD,web,7592.86
ORD-566F918E,CUST-C077D823,2022-02-01 07:34:07,SHIPPED,Click & Collect,14.99,0.0,37.26,517.99,USD,mobile_app,503.0
ORD-89EE51A6,CUST-80345C3A,2023-05-01 18:46:15,PROCESSING,Overnight,4.99,792.97,570.94,7712.68,USD,marketplace,6914.72
ORD-9F5CA9F1,CUST-C44F36C0,2024-09-07 04:04:13,COMPLETED,Click & Collect,0.0,0.0,49.05,662.22,USD,mobile_app,662.22
ORD-4F83D427,CUST-9F5BE649,2023-12-28 12:14:59,COMPLETED,Express,4.99,0.0,742.38,10027.07,USD,email_campaign,10022.08
ORD-FFEBCCFA,CUST-E89E3858,2021-09-08 22:10:21,COMPLETED,Express,4.99,0.0,1034.81,13974.88,USD,web,13969.89
ORD-0C1A8C91,CUST-082D8A2E,2023-02-03 02:54:57,COMPLETED,Click & Collect,0.0,13.1,9.43,127.36,USD,email_campaign,114.26
ORD-00C5D5FF,CUST-27120A40,2023-11-09 21:26:11,CANCELLED,Express,0.0,1511.54,1088.3,14692.11,USD,email_campaign,13180.57
ORD-56BCE8A6,CUST-8DE26074,2021-04-08 03:25:06,REFUNDED,Standard,9.99,1890.8,1361.37,18388.51,USD,email_campaign,16487.72
ORD-ED6342AB,CUST-7AD618AD,2024-05-16 11:42:03,CANCELLED,Express,4.99,945.38,1436.98,19404.2,USD,web,18453.83
ORD-1A2FAA03,CUST-C8189E9D,2022-07-12 02:47:03,COMPLETED,Express,14.99,0.0,617.97,8357.6,USD,web,8342.61
ORD-FFCE3DA2,CUST-AEE87B96,2023-10-15 21:03:19,PROCESSING,Express,0.0,352.28,253.64,3424.18,USD,email_campaign,3071.9
ORD-DA2C2797,CUST-69EF861C,2024-09-22 02:33:13,REFUNDED,Click & Collect,0.0,344.42,523.51,7067.44,USD,mobile_app,6723.02
ORD-D673D12D,CUST-457C3689,2022-02-18 17:58:15,COMPLETED,Click & Collect,9.99,0.0,662.5,8953.78,USD,email_campaign,8943.79
ORD-B91074D2,CUST-C087AA9D,2024-07-28 00:54:28,COMPLETED,Overnight,0.0,330.25,501.98,6776.71,USD,marketplace,6446.46
ORD-2AF753EA,CUST-F6CA2462,2021-09-22 06:43:03,REFUNDED,Standard,4.99,110.04,167.27,2263.08,USD,web,2148.05
ORD-07AE4269,CUST-0543359D,2021-05-01 22:55:21,PROCESSING,Express,0.0,502.68,361.93,4886.04,USD,email_campaign,4383.36
ORD-1E211ED2,CUST-4F7E77CC,2024-02-14 19:25:58,PROCESSING,Overnight,0.0,865.38,623.07,8411.48,USD,social,7546.1
ORD-D78AD4F5,CUST-EDB5FFCC,2023-08-27 15:53:16,COMPLETED,Express,14.99,0.0,106.04,1446.47,USD,web,1431.48
ORD-CA0F9E30,CUST-9A59D701,2023-05-10 09:25:54,CANCELLED,Overnight,14.99,0.0,288.62,3911.41,USD,mobile_app,3896.42
ORD-F27908E9,CUST-1A74E1C4,2021-01-02 01:00:40,COMPLETED,Free Shipping,14.99,27.55,41.88,580.41,USD,email_campaign,537.87
ORD-0A8621FF,CUST-D44951D5,2022-11-25 05:36:35,PROCESSING,Express,9.99,0.0,964.84,13035.32,USD,web,13025.33
ORD-BEC99C32,CUST-7AF65685,2022-10-10 09:59:38,REFUNDED,Free Shipping,0.0,110.38,79.47,1072.89,USD,social,962.51
ORD-B5A788D6,CUST-F5784679,2022-08-07 13:38:00,CANCELLED,Express,14.99,0.0,588.42,7958.65,USD,web,7943.66
ORD-22C02644,CUST-6DA4EEE9,2021-10-18 14:20:48,COMPLETED,Overnight,9.99,0.0,238.57,3230.69,USD,social,3220.7
ORD-83F0559F,CUST-A17E80B9,2023-12-22 15:26:42,COMPLETED,Free Shipping,9.99,0.0,349.03,4721.93,USD,web,4711.94
ORD-38B3FF90,CUST-279C5E04,2022-06-19 06:03:47,COMPLETED,Express,4.99,0.0,1153.98,15583.74,USD,email_campaign,15578.75
ORD-3D9818F8,CUST-2727715A,2023-08-29 12:15:43,COMPLETED,Standard,0.0,770.0,554.4,7484.4,USD,marketplace,6714.4
ORD-366B0994,CUST-8106DB8D,2022-04-26 17:03:07,PENDING,Express,4.99,870.21,1322.72,17861.71,USD,mobile_app,16986.51
ORD-B5DF9DD7,CUST-573B1213,2021-11-01 03:25:54,COMPLETED,Standard,4.99,965.64,1467.77,19819.89,USD,email_campaign,18849.26
ORD-A5CDB0BC,CUST-0B0C2B11,2023-07-16 10:28:12,REFUNDED,Click & Collect,4.99,0.0,342.8,4632.84,USD,mobile_app,4627.85
ORD-705CAAF4,CUST-09F9D326,2022-10-14 19:11:48,PENDING,Standard,0.0,0.0,329.24,4444.74,USD,web,4444.74
ORD-355862C4,CUST-4C56A9BA,2021-04-11 08:03:05,PROCESSING,Click & Collect,0.0,0.0,704.95,9516.88,USD,marketplace,9516.88
ORD-E778AA38,CUST-A7674914,2024-04-22 00:41:10,SHIPPED,Standard,14.99,0.0,1315.97,17780.55,USD,web,17765.56
ORD-064A6767,CUST-188603E9,2021-04-06 04:24:55,PENDING,Express,9.99,0.0,562.48,7603.48,USD,social,7593.49
ORD-4C09995B,CUST-5BACB508,2023-02-28 16:31:28,COMPLETED,Click & Collect,0.0,0.0,1055.47,14248.88,USD,mobile_app,14248.88
ORD-B62069F8,CUST-52776007,2022-06-25 14:46:13,COMPLETED,Free Shipping,0.0,0.0,502.21,6779.84,USD,mobile_app,6779.84
ORD-15BEB928,CUST-0B01241D,2023-11-30 10:36:17,COMPLETED,Standard,0.0,514.34,781.8,10554.25,USD,social,10039.91
ORD-DB058341,CUST-81FFE3CF,2021-06-24 14:46:19,COMPLETED,Express,4.99,763.93,550.03,7430.37,USD,email_campaign,6661.45
ORD-0C701972,CUST-E51AA8E2,2024-12-03 06:08:28,REFUNDED,Click & Collect,0.0,0.0,168.51,2274.93,USD,social,2274.93
ORD-0A0569CA,CUST-7496ADB4,2023-10-16 15:34:40,COMPLETED,Free Shipping,14.99,0.0,536.52,7258.03,USD,email_campaign,7243.04
ORD-96E2191F,CUST-539DCAAD,2023-04-27 21:52:53,REFUNDED,Overnight,0.0,0.0,94.82,1280.08,USD,social,1280.08
ORD-61B6C195,CUST-F0E4FD8D,2023-12-04 03:57:27,REFUNDED,Overnight,0.0,0.0,1003.2,13543.24,USD,web,13543.24
ORD-3CC302B5,CUST-80701950,2023-01-12 01:49:47,COMPLETED,Click & Collect,9.99,0.0,958.5,12949.7,USD,email_campaign,12939.71
ORD-8DCC0A40,CUST-801BC274,2022-04-07 15:04:05,REFUNDED,Overnight,0.0,0.0,1305.73,17627.33,USD,marketplace,17627.33
ORD-CF4F6498,CUST-85C6EFD3,2022-01-31 08:38:57,CANCELLED,Standard,4.99,344.4,523.49,7072.11,USD,mobile_app,6722.72
ORD-35BE33E4,CUST-78C52D27,2022-04-23 20:58:21,CANCELLED,Free Shipping,9.99,217.12,156.32,2120.34,USD,email_campaign,1893.23
ORD-F48BEBC0,CUST-5F38CB8F,2022-08-20 19:29:49,COMPLETED,Standard,0.0,0.0,1242.3,16771.01,USD,marketplace,16771.01
ORD-4611B96F,CUST-3B0F83CD,2022-07-05 22:09:51,REFUNDED,Express,9.99,0.0,29.2,404.16,USD,mobile_app,394.17
ORD-19210612,CUST-D47E8222,2021-11-06 08:35:26,COMPLETED,Free Shipping,9.99,663.24,1008.12,13619.58,USD,social,12946.35
ORD-2CFF95D1,CUST-67239A76,2021-10-12 09:24:03,REFUNDED,Overnight,0.0,0.0,908.55,12265.47,USD,marketplace,12265.47
ORD-27FD0249,CUST-0777FE3A,2021-05-31 05:30:39,PENDING,Overnight,4.99,1220.08,878.46,11864.17,USD,mobile_app,10639.1
ORD-3E8A9F1C,CUST-12FD0FA5,2023-05-08 06:14:19,CANCELLED,Click & Collect,9.99,317.16,482.08,6518.04,USD,web,6190.89
ORD-7EE85DDF,CUST-FC401175,2021-03-09 18:59:48,CANCELLED,Standard,9.99,0.0,1105.18,14929.97,USD,email_campaign,14919.98
ORD-FAD5ACE6,CUST-A013D4B0,2022-08-21 13:04:02,COMPLETED,Click & Collect,0.0,581.87,884.45,11940.04,USD,social,11358.17
ORD-D1FB45ED,CUST-7C4D6D8F,2021-09-21 19:13:25,CANCELLED,Click & Collect,0.0,11.12,16.9,228.16,USD,mobile_app,217.04
ORD-A48CD5B0,CUST-30CD859A,2024-06-24 22:41:56,PENDING,Standard,14.99,2298.29,1654.77,22354.33,USD,email_campaign,20041.05
ORD-3FB0664B,CUST-E4DC63E6,2024-05-15 23:05:51,SHIPPED,Express,14.99,676.19,1027.81,13890.46,USD,mobile_app,13199.28
ORD-28D0B5D0,CUST-6C23FDDD,2022-07-07 13:34:35,PROCESSING,Click & Collect,14.99,0.0,64.47,885.38,USD,social,870.39
ORD-E51E36E6,CUST-0B63FFA9,2022-01-19 06:09:54,SHIPPED,Express,9.99,2071.2,1491.26,20142.01,USD,marketplace,18060.82
ORD-344361ED,CUST-F6AA19CB,2023-06-07 10:53:19,COMPLETED,Standard,0.0,365.87,263.42,3556.22,USD,web,3190.35
ORD-1C4F7FE3,CUST-6249D122,2021-10-07 20:41:40,PENDING,Free Shipping,0.0,255.0,387.6,5232.61,USD,mobile_app,4977.61
ORD-542C1BDF,CUST-448E4B57,2024-07-10 16:02:27,PROCESSING,Standard,0.0,566.07,407.57,5502.18,USD,mobile_app,4936.11
ORD-D644BE04,CUST-95302C8E,2024-05-02 06:12:26,COMPLETED,Overnight,0.0,137.62,99.08,1337.62,USD,email_campaign,1200.0
ORD-4B477E3E,CUST-18A962FB,2022-02-09 21:39:59,REFUNDED,Free Shipping,0.0,0.0,297.61,4017.73,USD,social,4017.73
ORD-0B1A840C,CUST-BFE9D66C,2024-07-30 03:21:33,COMPLETED,Express,14.99,0.0,355.73,4817.34,USD,marketplace,4802.35
ORD-7EA9EDBF,CUST-A40842AF,2024-10-17 11:34:50,COMPLETED,Click & Collect,4.99,319.0,484.88,6550.87,USD,marketplace,6226.88
ORD-095610B2,CUST-CDD5D16D,2023-12-30 15:34:55,SHIPPED,Express,0.0,0.0,17.9,241.66,USD,social,241.66
ORD-28B6C76A,CUST-9439DEA2,2023-03-21 07:06:39,COMPLETED,Express,9.99,0.0,914.75,12359.14,USD,marketplace,12349.15
ORD-8360100C,CUST-07352F12,2024-12-24 20:11:45,SHIPPED,Express,14.99,327.66,235.91,3199.82,USD,mobile_app,2857.17
ORD-8AB09E66,CUST-B27A53E4,2024-05-03 08:51:51,CANCELLED,Free Shipping,4.99,0.0,281.6,3806.64,USD,web,3801.65
ORD-583F27AC,CUST-0865224D,2024-12-20 14:07:19,PROCESSING,Standard,0.0,788.99,568.08,7669.03,USD,mobile_app,6880.04
ORD-73137E34,CUST-FB5768E2,2022-04-27 13:55:10,PENDING,Free Shipping,14.99,0.0,719.66,9730.35,USD,marketplace,9715.36
ORD-02AC4DE6,CUST-B41B3C9D,2023-07-09 06:50:31,COMPLETED,Standard,9.99,0.0,631.23,8531.65,USD,email_campaign,8521.66
ORD-0E0209AD,CUST-75986163,2022-01-15 00:30:46,COMPLETED,Free Shipping,4.99,459.31,698.16,9430.11,USD,mobile_app,8965.81
ORD-F506AFFA,CUST-96C4FC55,2022-03-22 14:32:25,CANCELLED,Click & Collect,4.99,588.97,895.24,12090.67,USD,mobile_app,11496.71
ORD-C9134163,CUST-A0226911,2021-09-29 07:28:29,REFUNDED,Click & Collect,4.99,1015.79,731.37,9878.5,USD,email_campaign,8857.72
ORD-2FD86A79,CUST-EF926247,2021-12-01 22:30:19,PROCESSING,Free Shipping,0.0,0.0,544.56,7351.53,USD,mobile_app,7351.53
ORD-6693325D,CUST-A48FC282,2022-01-29 02:12:29,SHIPPED,Standard,4.99,38.83,59.02,801.81,USD,email_campaign,757.99
ORD-9BF69912,CUST-5354F2E3,2024-08-02 15:45:23,SHIPPED,Standard,4.99,499.36,759.02,10251.79,USD,marketplace,9747.44
ORD-372A7173,CUST-0A5CC53A,2022-08-25 20:32:45,COMPLETED,Free Shipping,9.99,0.0,644.74,8713.98,USD,mobile_app,8703.99
ORD-5F699CA6,CUST-55C7B5B8,2022-08-17 03:20:35,COMPLETED,Standard,0.0,365.64,263.26,3554.04,USD,web,3188.4
ORD-9780B130,CUST-5354F2E3,2021-01-30 05:02:14,COMPLETED,Standard,0.0,703.26,506.35,6835.67,USD,email_campaign,6132.41
ORD-408D4A03,CUST-51494F78,2022-06-22 10:31:16,SHIPPED,Express,14.99,854.05,614.91,8316.31,USD,web,7447.27
ORD-48D35B0E,CUST-D26F46DC,2023-09-19 22:42:55,COMPLETED,Click & Collect,4.99,345.1,248.47,3359.33,USD,email_campaign,3009.24
ORD-A745F1CF,CUST-C054E4C8,2021-09-20 09:38:38,PROCESSING,Free Shipping,0.0,0.0,59.12,798.14,USD,mobile_app,798.14
ORD-5186256B,CUST-B1B0D584,2024-06-20 07:18:23,PENDING,Click & Collect,9.99,0.0,335.8,4543.29,USD,mobile_app,4533.3
ORD-3BF97D2B,CUST-8928EB98,2022-11-12 21:49:11,CANCELLED,Standard,14.99,854.54,615.27,8321.08,USD,mobile_app,7451.55
ORD-449C9384,CUST-2A9B9F46,2023-10-19 07:38:03,COMPLETED,Express,0.0,473.38,719.54,9713.81,USD,web,9240.43
ORD-94C76C77,CUST-9F2D1A89,2021-11-01 10:14:49,REFUNDED,Free Shipping,9.99,761.79,548.49,7414.6,USD,email_campaign,6642.82
ORD-6FF2B27D,CUST-FD265F66,2023-11-06 23:53:07,PROCESSING,Overnight,14.99,0.0,176.74,2401.03,USD,mobile_app,2386.04
ORD-07161937,CUST-09A85A97,2021-08-26 19:22:24,REFUNDED,Overnight,9.99,0.0,668.73,9037.88,USD,mobile_app,9027.89
ORD-FB330D70,CUST-B41B3C9D,2023-06-14 08:23:29,PENDING,Click & Collect,9.99,257.52,185.42,2513.13,USD,mobile_app,2245.62
ORD-0092963B,CUST-E176D717,2024-01-18 08:07:05,COMPLETED,Express,0.0,0.0,920.51,12426.91,USD,web,12426.91
ORD-C606B0B6,CUST-5E11761B,2023-09-24 17:12:54,REFUNDED,Standard,9.99,395.17,284.52,3851.06,USD,email_campaign,3445.9
ORD-467EF25A,CUST-C1BE0774,2024-01-26 03:25:05,REFUNDED,Express,0.0,1304.75,939.42,12682.12,USD,web,11377.37
ORD-7D5D8E2B,CUST-A2FB4051,2022-06-14 09:15:13,SHIPPED,Overnight,0.0,669.77,1018.05,13743.71,USD,mobile_app,13073.94
ORD-FD28E372,CUST-E1B741F1,2022-09-22 00:35:52,CANCELLED,Overnight,9.99,0.0,83.99,1143.88,USD,email_campaign,1133.89
ORD-F18155AE,CUST-AF1AD69D,2024-03-02 05:26:11,CANCELLED,Overnight,14.99,0.0,730.98,9883.26,USD,social,9868.27
ORD-6159F0E7,CUST-54D35134,2024-05-07 22:28:17,COMPLETED,Click & Collect,4.99,0.0,7.77,109.85,USD,marketplace,104.86
ORD-72FC7B4F,CUST-C77142A1,2022-04-05 00:24:50,COMPLETED,Express,0.0,0.0,431.04,5819.1,USD,web,5819.1
ORD-EF8FB073,CUST-5935D6B6,2023-09-02 20:25:12,SHIPPED,Free Shipping,0.0,0.0,446.39,6026.32,USD,social,6026.32
ORD-68645855,CUST-9D96AA16,2024-09-01 21:18:15,COMPLETED,Free Shipping,0.0,0.0,758.93,10245.58,USD,web,10245.58
ORD-021764B0,CUST-F3F8858F,2021-01-25 14:55:48,CANCELLED,Overnight,0.0,614.55,934.11,12610.5,USD,social,11995.95
ORD-C68E0983,CUST-9F7B196F,2024-03-16 14:32:28,COMPLETED,Express,9.99,0.0,634.27,8572.66,USD,mobile_app,8562.67
ORD-9208E8FA,CUST-AD6C11BC,2021-06-20 12:21:19,COMPLETED,Free Shipping,0.0,1029.59,741.3,10007.61,USD,marketplace,8978.02
ORD-257F5EEC,CUST-A9A32BEE,2021-09-08 14:36:32,COMPLETED,Overnight,0.0,1657.55,1193.44,16111.42,USD,mobile_app,14453.87
ORD-7BD73BA1,CUST-B8712FDD,2024-04-30 19:06:36,COMPLETED,Free Shipping,14.99,236.89,360.07,4875.95,USD,social,4624.07
ORD-80B4DC9B,CUST-E625F551,2021-11-21 07:25:55,SHIPPED,Click & Collect,14.99,656.5,472.68,6396.17,USD,marketplace,5724.68
ORD-85B5CD7A,CUST-D8939ADF,2024-03-31 03:16:15,SHIPPED,Click & Collect,4.99,0.0,375.3,5071.5,USD,web,5066.51
ORD-5B70FE95,CUST-397B6F8A,2024-02-10 15:58:38,SHIPPED,Express,0.0,183.29,131.97,1781.58,USD,social,1598.29
ORD-7DCC544C,CUST-7CA360CB,2023-01-15 04:35:07,REFUNDED,Free Shipping,9.99,0.0,991.95,13401.37,USD,social,13391.38
